id,candidate_id,job_id,match_score,status
5975,2394,1288,66,Technical Test
5976,2395,397,69,Offered
5977,2395,1733,82,Technical Test
5978,2396,973,87,Applied
5979,2396,986,78,Offered
5980,2396,488,93,Interviewing
5981,2396,1613,72,Interviewing
5982,2397,1079,80,Technical Test
5983,2397,2001,78,Offered
5984,2397,590,76,Rejected
5985,2397,1309,71,Technical Test
5986,2398,603,79,Applied
5987,2398,1801,69,Offered
5988,2399,492,61,Applied
5989,2399,588,65,Technical Test
5990,2400,957,91,Rejected
5991,2400,632,85,Rejected
5992,2400,370,88,Offered
5993,2400,497,73,Interviewing
5994,2401,1690,63,Applied
5995,2401,75,65,Applied
5996,2401,1263,89,Technical Test
5997,2401,1058,62,Applied
5998,2402,1596,63,Interviewing
5999,2402,1867,85,Interviewing
6000,2402,1020,87,Offered
6001,2403,733,93,Applied
6002,2403,298,100,Applied
6003,2403,2015,78,Technical Test
6004,2403,468,98,Applied
6005,2404,1207,77,Interviewing
6006,2404,845,61,Applied
6007,2404,1733,83,Offered
6008,2405,1474,100,Interviewing
6009,2405,365,67,Technical Test
6010,2406,91,63,Rejected
6011,2406,584,83,Technical Test
6012,2406,146,72,Offered
6013,2406,1933,80,Interviewing
6014,2407,2083,72,Interviewing
6015,2407,1036,68,Technical Test
6016,2407,1941,81,Rejected
6017,2407,240,62,Applied
6018,2408,307,97,Interviewing
6019,2408,448,87,Offered
6020,2408,886,83,Technical Test
6021,2409,1516,81,Technical Test
6022,2410,788,82,Rejected
6023,2410,188,84,Rejected
6024,2411,1733,73,Technical Test
6025,2412,1501,94,Technical Test
6026,2412,1595,71,Technical Test
6027,2413,1070,79,Applied
6028,2413,1459,67,Offered
6029,2413,2017,72,Interviewing
6030,2413,70,74,Offered
6031,2414,1596,76,Rejected
6032,2414,896,79,Applied
6033,2414,185,78,Applied
6034,2415,752,77,Rejected
6035,2415,1959,65,Technical Test
6036,2415,257,79,Rejected
6037,2415,265,95,Interviewing
6038,2416,1041,76,Technical Test
6039,2416,1637,73,Rejected
6040,2416,2078,71,Rejected
6041,2416,756,82,Offered
6042,2417,696,80,Rejected
6043,2417,977,84,Offered
6044,2417,921,79,Applied
6045,2418,487,65,Applied
6046,2419,1197,79,Rejected
6047,2419,1816,97,Applied
6048,2419,2009,95,Interviewing
6049,2419,136,89,Applied
6050,2420,1997,60,Applied
6051,2421,369,78,Interviewing
6052,2421,376,76,Interviewing
6053,2421,175,74,Technical Test
6054,2421,3,74,Applied
6055,2422,1065,70,Rejected
6056,2422,991,72,Offered
6057,2422,568,91,Rejected
6058,2422,1972,71,Interviewing
6059,2423,1130,71,Technical Test
6060,2423,437,93,Rejected
6061,2423,898,62,Applied
6062,2423,1705,81,Rejected
6063,2424,983,64,Interviewing
6064,2424,1626,65,Technical Test
6065,2424,1054,67,Technical Test
6066,2424,1497,61,Interviewing
6067,2425,1819,82,Offered
6068,2425,2,95,Offered
6069,2425,1086,82,Technical Test
6070,2426,332,74,Interviewing
6071,2427,1292,95,Rejected
6072,2427,379,72,Technical Test
6073,2427,1831,96,Rejected
6074,2427,212,91,Offered
6075,2428,73,68,Offered
6076,2428,1543,92,Technical Test
6077,2428,582,74,Interviewing
6078,2428,237,66,Applied
6079,2429,1001,96,Interviewing
6080,2429,493,89,Applied
6081,2429,191,81,Offered
6082,2429,1331,77,Rejected
6083,2430,1162,90,Applied
6084,2431,1841,95,Offered
6085,2431,1382,61,Applied
6086,2431,228,61,Offered
6087,2432,1183,94,Interviewing
6088,2432,1234,73,Applied
6089,2432,1660,82,Rejected
6090,2433,100,93,Applied
6091,2433,1175,86,Applied
6092,2433,1485,80,Rejected
6093,2434,1972,97,Rejected
6094,2434,1513,75,Applied
6095,2434,761,99,Applied
6096,2434,1075,83,Rejected
6097,2435,1474,92,Interviewing
6098,2435,543,98,Interviewing
6099,2436,1091,84,Rejected
6100,2436,1822,97,Technical Test
6101,2437,977,66,Technical Test
6102,2437,2050,78,Rejected
6103,2437,1483,89,Technical Test
6104,2437,10,98,Offered
6105,2438,1765,64,Applied
6106,2438,1959,70,Offered
6107,2438,1266,60,Offered
6108,2438,1571,63,Technical Test
6109,2439,1509,74,Technical Test
6110,2439,1236,87,Offered
6111,2439,349,82,Technical Test
6112,2440,1565,66,Offered
6113,2441,374,74,Offered
6114,2441,1729,85,Offered
6115,2442,529,61,Offered
6116,2443,459,73,Applied
6117,2444,2077,75,Rejected
6118,2444,1924,68,Interviewing
6119,2445,1957,71,Rejected
6120,2445,350,66,Interviewing
6121,2445,1600,92,Rejected
6122,2445,1394,63,Technical Test
6123,2446,550,99,Interviewing
6124,2447,830,77,Interviewing
6125,2447,1634,83,Offered
6126,2447,1695,74,Technical Test
6127,2447,1003,73,Offered
6128,2448,1794,77,Technical Test
6129,2449,1976,87,Rejected
6130,2449,446,85,Interviewing
6131,2450,1921,90,Technical Test
6132,2451,1856,96,Rejected
6133,2452,1175,81,Technical Test
6134,2452,485,81,Technical Test
6135,2453,564,94,Rejected
6136,2453,50,95,Interviewing
6137,2453,42,77,Rejected
6138,2453,1217,85,Interviewing
6139,2454,408,95,Technical Test
6140,2455,203,72,Offered
6141,2455,1401,93,Interviewing
6142,2456,2053,63,Rejected
6143,2457,2088,89,Applied
6144,2457,1447,63,Applied
6145,2457,345,87,Technical Test
6146,2457,454,62,Rejected
6147,2458,1134,80,Technical Test
6148,2458,1794,93,Applied
6149,2458,1210,65,Rejected
6150,2458,1276,60,Rejected
6151,2459,97,89,Applied
6152,2459,29,99,Applied
6153,2459,1159,75,Applied
6154,2459,750,90,Offered
6155,2460,702,100,Applied
6156,2460,1805,95,Rejected
6157,2460,154,74,Interviewing
6158,2460,1580,96,Interviewing
6159,2461,1238,79,Offered
6160,2461,1155,91,Offered
6161,2462,902,70,Applied
6162,2462,2041,67,Technical Test
6163,2463,491,77,Offered
6164,2463,1886,66,Interviewing
6165,2463,1583,63,Rejected
6166,2464,1322,68,Technical Test
6167,2464,87,71,Offered
6168,2465,1917,97,Offered
6169,2466,1877,64,Rejected
6170,2466,1988,61,Technical Test
6171,2466,1955,64,Offered
6172,2467,1001,86,Rejected
6173,2467,720,74,Applied
6174,2467,1880,67,Offered
6175,2468,1252,71,Technical Test
6176,2468,690,84,Offered
6177,2469,1235,89,Applied
6178,2469,223,89,Interviewing
6179,2470,1565,94,Rejected
6180,2470,1511,63,Rejected
6181,2470,1263,71,Offered
6182,2470,506,73,Rejected
6183,2471,2016,80,Technical Test
6184,2471,132,95,Applied
6185,2471,1709,75,Rejected
6186,2472,1330,83,Offered
6187,2472,777,91,Applied
6188,2472,50,65,Offered
6189,2472,1701,84,Offered
6190,2473,524,83,Interviewing
6191,2473,1646,86,Offered
6192,2474,875,74,Offered
6193,2474,1763,78,Offered
6194,2474,2099,78,Interviewing
6195,2475,790,72,Technical Test
6196,2475,1546,77,Interviewing
6197,2475,1568,75,Technical Test
6198,2475,1040,85,Applied
6199,2476,1401,89,Offered
6200,2477,14,76,Applied
6201,2478,1961,72,Technical Test
6202,2478,932,90,Technical Test
6203,2478,1472,83,Offered
6204,2478,1880,61,Interviewing
6205,2479,653,83,Offered
6206,2479,1027,87,Applied
6207,2480,279,66,Applied
6208,2480,1290,98,Offered
6209,2480,1117,72,Rejected
6210,2481,764,94,Interviewing
6211,2481,662,79,Offered
6212,2482,636,73,Rejected
6213,2482,414,88,Technical Test
6214,2482,65,74,Rejected
6215,2482,1817,99,Rejected
6216,2483,2080,99,Technical Test
6217,2483,1086,79,Applied
6218,2483,1514,66,Interviewing
6219,2483,930,89,Rejected
6220,2484,890,94,Applied
6221,2484,1795,70,Technical Test
6222,2484,2066,76,Offered
6223,2485,1453,63,Rejected
6224,2485,1169,93,Interviewing
6225,2485,1189,65,Rejected
6226,2486,269,75,Interviewing
6227,2486,485,100,Rejected
6228,2487,1134,78,Rejected
6229,2487,990,60,Interviewing
6230,2487,1699,81,Rejected
6231,2487,475,70,Technical Test
6232,2488,1901,87,Interviewing
6233,2489,2006,60,Offered
6234,2489,1903,75,Technical Test
6235,2489,1061,84,Technical Test
6236,2489,1375,65,Offered
6237,2490,1963,88,Technical Test
6238,2490,694,79,Applied
6239,2491,547,60,Interviewing
6240,2491,142,61,Offered
6241,2491,1928,96,Technical Test
6242,2491,2023,93,Rejected
6243,2492,756,83,Applied
6244,2492,1902,67,Rejected
6245,2492,67,85,Interviewing
6246,2493,833,76,Technical Test
6247,2494,2015,88,Offered
6248,2494,1347,98,Rejected
6249,2495,1944,60,Interviewing
6250,2495,122,90,Offered
6251,2495,222,90,Applied
6252,2496,788,63,Interviewing
6253,2496,1461,88,Technical Test
6254,2496,1649,60,Technical Test
6255,2496,506,82,Applied
6256,2497,807,90,Interviewing
6257,2497,645,83,Applied
6258,2497,1864,65,Technical Test
6259,2498,1891,72,Applied
6260,2498,347,86,Interviewing
6261,2498,131,95,Technical Test
6262,2498,1785,80,Rejected
6263,2499,815,99,Interviewing
6264,2499,578,92,Applied
6265,2499,201,88,Rejected
6266,2500,1305,68,Rejected
6267,2500,1635,77,Interviewing
6268,2500,2010,67,Offered
6269,2501,1922,98,Rejected
6270,2502,851,75,Applied
6271,2502,1658,69,Rejected
6272,2502,188,70,Applied
6273,2502,1341,63,Applied
6274,2503,1536,85,Rejected
6275,2503,151,85,Offered
6276,2503,192,88,Offered
6277,2504,689,94,Interviewing
6278,2505,1093,92,Technical Test
6279,2506,101,60,Rejected
6280,2506,646,83,Interviewing
6281,2506,170,67,Rejected
6282,2506,1223,67,Applied
6283,2507,1594,76,Rejected
6284,2507,1406,87,Applied
6285,2507,154,92,Applied
6286,2508,1479,68,Applied
6287,2508,206,76,Applied
6288,2508,348,88,Rejected
6289,2508,1501,96,Applied
6290,2509,187,95,Technical Test
6291,2510,566,87,Interviewing
6292,2511,2046,66,Offered
6293,2511,1029,81,Applied
6294,2511,404,91,Offered
6295,2512,1740,98,Offered
6296,2512,444,84,Technical Test
6297,2512,653,79,Applied
6298,2513,608,60,Interviewing
6299,2513,1794,74,Rejected
6300,2514,1778,68,Interviewing
6301,2514,136,85,Applied
6302,2514,64,97,Interviewing
6303,2514,927,89,Applied
6304,2515,393,82,Applied
6305,2515,1250,65,Technical Test
6306,2516,762,93,Interviewing
6307,2516,1188,72,Interviewing
6308,2517,978,96,Offered
6309,2517,992,95,Technical Test
6310,2518,594,94,Interviewing
6311,2518,1770,93,Applied
6312,2518,291,79,Offered
6313,2519,2049,97,Rejected
6314,2519,1368,72,Offered
6315,2519,1143,79,Interviewing
6316,2519,1544,68,Rejected
6317,2520,875,93,Applied
6318,2520,1589,84,Rejected
6319,2520,819,60,Technical Test
6320,2521,721,79,Rejected
6321,2522,934,80,Interviewing
6322,2523,862,64,Offered
6323,2523,356,75,Rejected
6324,2523,1513,76,Applied
6325,2524,1625,61,Rejected
6326,2524,1524,78,Applied
6327,2524,1920,71,Rejected
6328,2525,1702,62,Interviewing
6329,2526,1065,73,Offered
6330,2526,1944,83,Applied
6331,2526,525,61,Offered
6332,2526,1653,90,Technical Test
6333,2527,1419,96,Applied
6334,2528,1029,70,Applied
6335,2528,1944,79,Applied
6336,2528,1649,81,Interviewing
6337,2529,844,94,Interviewing
6338,2529,293,74,Applied
6339,2530,635,77,Offered
6340,2530,1857,61,Rejected
6341,2530,2055,100,Interviewing
6342,2530,181,75,Interviewing
6343,2531,602,95,Rejected
6344,2531,1999,75,Applied
6345,2532,477,73,Offered
6346,2532,1930,73,Rejected
6347,2532,799,91,Rejected
6348,2532,111,95,Offered
6349,2533,1801,74,Interviewing
6350,2534,2005,60,Applied
6351,2534,826,79,Applied
6352,2534,149,68,Interviewing
6353,2534,543,75,Applied
6354,2535,837,71,Applied
6355,2535,1496,60,Technical Test
6356,2536,1530,80,Offered
6357,2536,283,98,Applied
6358,2537,1778,87,Rejected
6359,2537,1558,60,Technical Test
6360,2537,653,88,Technical Test
6361,2537,2082,80,Offered
6362,2538,1422,81,Rejected
6363,2538,1646,77,Rejected
6364,2538,2093,96,Interviewing
6365,2538,1107,84,Offered
6366,2539,1148,77,Interviewing
6367,2540,1471,71,Rejected
6368,2541,792,63,Applied
6369,2541,1004,63,Rejected
6370,2542,1731,74,Applied
6371,2542,1358,83,Interviewing
6372,2542,2067,62,Technical Test
6373,2543,2047,90,Offered
6374,2544,2041,66,Interviewing
6375,2544,538,89,Applied
6376,2544,1367,100,Interviewing
6377,2544,1404,90,Offered
6378,2545,1308,78,Interviewing
6379,2545,1660,93,Rejected
6380,2546,165,86,Interviewing
6381,2546,1592,89,Applied
6382,2546,698,60,Technical Test
6383,2547,1482,76,Interviewing
6384,2547,42,89,Technical Test
6385,2548,751,100,Rejected
6386,2548,1072,72,Applied
6387,2548,2047,67,Interviewing
6388,2548,1451,74,Technical Test
6389,2549,1717,67,Technical Test
6390,2549,604,82,Interviewing
6391,2550,1092,95,Applied
6392,2550,1841,69,Technical Test
6393,2550,545,89,Applied
6394,2550,982,91,Rejected
6395,2551,875,70,Technical Test
6396,2551,1854,84,Technical Test
6397,2551,1196,75,Interviewing
6398,2552,527,78,Rejected
6399,2552,1814,65,Interviewing
6400,2552,269,94,Applied
6401,2552,1576,84,Rejected
6402,2553,592,83,Technical Test
6403,2553,576,63,Rejected
6404,2553,25,65,Offered
6405,2553,1701,81,Interviewing
6406,2554,943,72,Offered
6407,2554,1895,68,Technical Test
6408,2554,1372,72,Offered
6409,2554,101,66,Offered
6410,2555,794,77,Interviewing
6411,2555,1502,61,Rejected
6412,2555,1018,82,Interviewing
6413,2555,324,80,Applied
6414,2556,263,67,Technical Test
6415,2556,1859,92,Applied
6416,2556,1479,68,Applied
6417,2556,1474,67,Rejected
6418,2557,985,91,Offered
6419,2557,783,89,Rejected
6420,2557,242,90,Offered
6421,2558,1654,66,Rejected
6422,2558,257,98,Applied
6423,2558,1854,96,Offered
6424,2558,1856,77,Offered
6425,2559,1394,75,Technical Test
6426,2559,552,72,Applied
6427,2559,1436,82,Applied
6428,2560,1324,67,Offered
6429,2560,1836,63,Rejected
6430,2560,156,79,Interviewing
6431,2561,947,62,Offered
6432,2562,1828,63,Applied
6433,2563,1042,95,Rejected
6434,2564,1434,76,Technical Test
6435,2564,929,73,Technical Test
6436,2564,361,95,Rejected
6437,2564,904,92,Offered
6438,2565,1421,83,Offered
6439,2565,88,73,Technical Test
6440,2565,108,85,Offered
6441,2565,114,77,Offered
6442,2566,464,97,Technical Test
6443,2566,1344,92,Applied
6444,2566,1339,69,Applied
6445,2567,623,75,Interviewing
6446,2567,1962,73,Rejected
6447,2567,416,67,Rejected
6448,2568,1322,89,Offered
6449,2568,1910,79,Applied
6450,2568,2100,72,Rejected
6451,2569,398,84,Offered
6452,2570,1825,76,Technical Test
6453,2570,1502,89,Interviewing
6454,2570,701,67,Technical Test
6455,2571,772,62,Applied
6456,2571,29,95,Applied
6457,2571,319,72,Technical Test
6458,2572,1663,86,Applied
6459,2572,700,89,Offered
6460,2572,1606,73,Interviewing
6461,2573,1148,100,Applied
6462,2573,988,82,Offered
6463,2574,1679,92,Technical Test
6464,2574,55,100,Interviewing
6465,2574,10,67,Applied
6466,2575,1184,65,Applied
6467,2575,431,81,Applied
6468,2576,1357,85,Technical Test
6469,2576,1719,61,Rejected
6470,2576,1193,78,Interviewing
6471,2576,807,79,Rejected
6472,2577,1963,71,Offered
6473,2578,837,68,Offered
6474,2579,1817,68,Technical Test
6475,2580,1392,86,Applied
6476,2580,1812,95,Rejected
6477,2580,2035,97,Rejected
6478,2580,1344,61,Applied
6479,2581,1488,74,Interviewing
6480,2582,1680,77,Technical Test
6481,2582,1113,63,Applied
6482,2582,1257,86,Interviewing
6483,2582,1540,87,Applied
6484,2583,1973,98,Interviewing
6485,2583,1614,80,Rejected
6486,2583,616,87,Applied
6487,2583,1175,94,Interviewing
6488,2584,404,67,Applied
6489,2584,1783,62,Offered
6490,2585,486,60,Technical Test
6491,2585,988,83,Interviewing
6492,2586,1192,92,Rejected
6493,2587,1230,78,Rejected
6494,2588,1091,66,Rejected
6495,2588,48,91,Technical Test
6496,2589,991,63,Technical Test
6497,2589,893,79,Rejected
6498,2589,1926,61,Offered
6499,2590,1501,98,Rejected
6500,2590,889,66,Interviewing
6501,2590,383,96,Rejected
6502,2590,60,85,Rejected
6503,2591,1628,89,Rejected
6504,2591,1032,76,Offered
6505,2592,2023,63,Technical Test
6506,2592,1013,95,Technical Test
6507,2593,338,87,Offered
6508,2593,289,85,Offered
6509,2593,939,60,Rejected
6510,2594,1431,78,Applied
6511,2594,1643,98,Applied
6512,2595,1986,92,Technical Test
6513,2595,1604,78,Rejected
6514,2596,357,65,Interviewing
6515,2596,583,72,Technical Test
6516,2596,874,97,Applied
6517,2597,1860,86,Rejected
6518,2597,352,86,Interviewing
6519,2597,2096,89,Interviewing
6520,2598,1954,69,Technical Test
6521,2598,1029,64,Technical Test
6522,2598,931,67,Rejected
6523,2598,52,91,Technical Test
6524,2599,1901,72,Applied
6525,2599,1184,93,Interviewing
6526,2600,821,82,Interviewing
6527,2600,875,67,Applied
6528,2600,1839,61,Interviewing
6529,2600,2069,70,Rejected
6530,2601,331,72,Rejected
6531,2601,234,82,Rejected
6532,2601,1750,96,Technical Test
6533,2601,1798,70,Offered
6534,2602,1718,89,Technical Test
6535,2602,163,93,Technical Test
6536,2602,110,74,Technical Test
6537,2602,1776,91,Technical Test
6538,2603,132,78,Interviewing
6539,2603,256,97,Technical Test
6540,2603,100,77,Technical Test
6541,2604,103,99,Technical Test
6542,2604,8,75,Applied
6543,2604,745,69,Offered
6544,2604,1533,82,Offered
6545,2605,928,78,Rejected
6546,2605,1985,82,Rejected
6547,2605,464,82,Rejected
6548,2605,1840,76,Offered
6549,2606,1505,90,Rejected
6550,2607,1144,97,Offered
6551,2607,1110,99,Technical Test
6552,2608,2070,77,Technical Test
6553,2608,376,80,Interviewing
6554,2609,1690,76,Technical Test
6555,2609,2011,69,Applied
6556,2609,25,92,Technical Test
6557,2610,294,68,Rejected
6558,2610,1904,84,Rejected
6559,2611,646,91,Applied
6560,2611,284,89,Offered
6561,2611,334,94,Offered
6562,2611,1839,65,Applied
6563,2612,421,63,Technical Test
6564,2612,578,94,Applied
6565,2612,1334,78,Technical Test
6566,2613,55,91,Technical Test
6567,2614,2024,68,Technical Test
6568,2614,440,72,Interviewing
6569,2615,1606,95,Interviewing
6570,2615,806,78,Applied
6571,2615,386,90,Interviewing
6572,2616,647,69,Technical Test
6573,2616,1723,81,Technical Test
6574,2617,1455,82,Rejected
6575,2617,570,92,Offered
6576,2618,703,88,Interviewing
6577,2618,1781,92,Offered
6578,2618,1042,70,Offered
6579,2619,1999,100,Offered
6580,2619,2063,95,Technical Test
6581,2620,1254,82,Interviewing
6582,2620,1788,70,Rejected
6583,2621,9,91,Technical Test
6584,2621,1877,98,Applied
6585,2621,728,81,Interviewing
6586,2621,1484,92,Applied
6587,2622,94,90,Offered
6588,2622,2015,70,Interviewing
6589,2623,1027,70,Offered
6590,2623,661,60,Technical Test
6591,2624,629,82,Applied
6592,2624,2077,80,Offered
6593,2625,721,89,Interviewing
6594,2626,294,68,Interviewing
6595,2626,1967,63,Technical Test
6596,2627,1144,64,Rejected
6597,2627,1474,82,Applied
6598,2628,707,66,Offered
6599,2629,866,61,Rejected
6600,2629,1625,96,Technical Test
6601,2630,600,71,Offered
6602,2631,92,68,Technical Test
6603,2631,1831,85,Interviewing
6604,2631,32,83,Offered
6605,2631,1987,90,Rejected
6606,2632,259,85,Interviewing
6607,2633,183,93,Applied
6608,2633,1243,97,Technical Test
6609,2633,1705,88,Rejected
6610,2634,1190,76,Rejected
6611,2634,281,71,Rejected
6612,2634,619,67,Applied
6613,2635,1834,68,Interviewing
6614,2636,136,75,Rejected
6615,2636,139,79,Applied
6616,2636,991,80,Offered
6617,2637,1200,81,Interviewing
6618,2637,1870,95,Rejected
6619,2637,1202,73,Interviewing
6620,2637,365,73,Rejected
6621,2638,1955,99,Interviewing
6622,2639,1238,61,Applied
6623,2639,1028,96,Applied
6624,2639,2028,76,Applied
6625,2639,1305,90,Technical Test
6626,2640,2021,82,Interviewing
6627,2640,656,80,Applied
6628,2641,1605,86,Rejected
6629,2641,926,78,Applied
6630,2641,1736,72,Interviewing
6631,2641,1861,75,Applied
6632,2642,949,68,Technical Test
6633,2643,1975,83,Interviewing
6634,2643,1264,88,Applied
6635,2643,1120,72,Offered
6636,2644,226,100,Technical Test
6637,2644,698,78,Rejected
6638,2644,1778,64,Offered
6639,2644,1475,82,Offered
6640,2645,1326,79,Interviewing
6641,2645,979,73,Technical Test
6642,2645,234,78,Technical Test
6643,2646,795,97,Interviewing
6644,2646,1878,98,Interviewing
6645,2646,448,88,Applied
6646,2646,1103,83,Applied
6647,2647,1090,96,Rejected
6648,2647,2089,61,Applied
6649,2647,580,99,Applied
6650,2647,2066,88,Rejected
6651,2648,433,71,Offered
6652,2648,8,64,Rejected
6653,2649,1253,90,Offered
6654,2649,369,60,Interviewing
6655,2649,23,84,Offered
6656,2649,282,67,Applied
6657,2650,1509,70,Applied
6658,2650,505,83,Rejected
6659,2651,1994,93,Applied
6660,2651,605,61,Interviewing
6661,2651,1108,76,Rejected
6662,2651,643,85,Interviewing
6663,2652,17,73,Applied
6664,2653,1963,89,Interviewing
6665,2653,1279,77,Rejected
6666,2653,687,100,Offered
6667,2654,272,60,Offered
6668,2654,2086,88,Applied
6669,2654,1354,83,Rejected
6670,2655,1020,91,Offered
6671,2655,383,92,Rejected
6672,2656,9,68,Rejected
6673,2656,1378,88,Offered
6674,2656,528,65,Interviewing
6675,2657,1252,99,Applied
6676,2657,1512,86,Technical Test
6677,2657,585,80,Offered
6678,2658,1598,79,Technical Test
6679,2658,1302,78,Technical Test
6680,2658,1461,66,Applied
6681,2658,1069,86,Technical Test
6682,2659,1088,95,Offered
6683,2660,798,98,Interviewing
6684,2660,621,78,Offered
6685,2660,1846,87,Offered
6686,2660,326,76,Rejected
6687,2661,799,90,Offered
6688,2661,1126,69,Rejected
6689,2661,157,60,Interviewing
6690,2662,1693,99,Technical Test
6691,2662,1460,63,Offered
6692,2663,1593,67,Applied
6693,2664,102,68,Rejected
6694,2664,966,91,Rejected
6695,2664,757,75,Rejected
6696,2664,1929,62,Interviewing
6697,2665,1492,96,Technical Test
6698,2665,16,92,Offered
6699,2666,2097,79,Applied
6700,2666,711,69,Offered
6701,2666,36,64,Applied
6702,2667,1909,79,Rejected
6703,2667,1114,71,Technical Test
6704,2667,988,73,Applied
6705,2667,981,74,Applied
6706,2668,489,92,Rejected
6707,2668,7,70,Technical Test
6708,2668,1844,84,Interviewing
6709,2668,1415,90,Technical Test
6710,2669,178,63,Technical Test
6711,2670,1615,68,Interviewing
6712,2671,695,91,Technical Test
6713,2671,817,64,Technical Test
6714,2671,887,85,Technical Test
6715,2671,378,80,Technical Test
6716,2672,1939,65,Technical Test
6717,2672,1954,87,Rejected
6718,2672,1335,75,Rejected
6719,2673,559,89,Interviewing
6720,2674,1628,86,Interviewing
6721,2674,1742,91,Applied
6722,2675,1894,87,Interviewing
6723,2675,1397,77,Interviewing
6724,2675,872,68,Interviewing
6725,2676,767,92,Applied
6726,2676,486,74,Technical Test
6727,2677,1194,70,Interviewing
6728,2677,145,93,Interviewing
6729,2677,759,89,Technical Test
6730,2677,1014,82,Rejected
6731,2678,1942,92,Interviewing
6732,2678,1042,93,Applied
6733,2678,625,68,Applied
6734,2679,422,83,Rejected
6735,2680,1907,92,Rejected
6736,2680,334,92,Rejected
6737,2680,1503,87,Applied
6738,2681,642,78,Technical Test
6739,2681,671,72,Offered
6740,2681,780,92,Interviewing
6741,2681,1863,92,Interviewing
6742,2682,756,60,Rejected
6743,2682,347,74,Offered
6744,2683,1115,79,Offered
6745,2684,246,82,Technical Test
6746,2685,1215,62,Technical Test
6747,2685,467,94,Rejected
6748,2685,932,66,Applied
6749,2686,744,81,Rejected
6750,2687,1066,68,Rejected
6751,2687,430,81,Applied
6752,2687,1525,93,Offered
6753,2688,1266,93,Offered
6754,2688,1817,73,Technical Test
6755,2688,329,83,Interviewing
6756,2689,29,94,Rejected
6757,2689,1034,75,Applied
6758,2690,2064,82,Applied
6759,2691,308,94,Rejected
6760,2691,1284,83,Rejected
6761,2692,569,77,Applied
6762,2692,436,76,Applied
6763,2693,1642,63,Applied
6764,2693,1700,97,Rejected
6765,2693,597,92,Interviewing
6766,2693,640,99,Interviewing
6767,2694,595,61,Applied
6768,2694,1347,87,Interviewing
6769,2694,331,72,Applied
6770,2695,1400,70,Applied
6771,2695,847,84,Interviewing
6772,2695,1615,66,Offered
6773,2696,1601,99,Technical Test
6774,2696,19,74,Offered
6775,2697,1090,88,Rejected
6776,2698,273,67,Interviewing
6777,2698,1772,83,Technical Test
6778,2699,1008,68,Applied
6779,2699,497,66,Applied
6780,2699,2025,61,Technical Test
6781,2699,2088,67,Applied
6782,2700,589,70,Rejected
6783,2700,1798,75,Technical Test
6784,2701,1295,76,Offered
6785,2701,1553,83,Interviewing
6786,2701,1751,66,Offered
6787,2701,267,93,Rejected
6788,2702,1885,86,Applied
6789,2703,837,71,Rejected
6790,2704,1350,67,Offered
6791,2705,1826,71,Offered
6792,2705,626,88,Applied
6793,2706,473,82,Technical Test
6794,2706,1766,90,Offered
6795,2706,1008,75,Offered
6796,2706,793,69,Applied
6797,2707,1422,89,Applied
6798,2707,2070,70,Technical Test
6799,2707,1599,97,Interviewing
6800,2707,436,74,Applied
6801,2708,1518,98,Applied
6802,2709,1914,84,Rejected
6803,2709,204,88,Offered
6804,2710,769,63,Applied
6805,2710,1133,99,Rejected
6806,2711,1744,60,Interviewing
6807,2711,397,83,Technical Test
6808,2711,1353,72,Technical Test
6809,2712,218,63,Rejected
6810,2713,1459,97,Offered
6811,2713,1326,86,Rejected
6812,2714,1771,96,Offered
6813,2714,1552,91,Offered
6814,2715,1010,81,Interviewing
6815,2715,1580,62,Interviewing
6816,2716,854,61,Offered
6817,2716,1480,85,Interviewing
6818,2716,1422,68,Offered
6819,2717,568,64,Applied
6820,2717,1093,84,Offered
6821,2717,1107,65,Offered
6822,2718,900,69,Applied
6823,2718,1575,63,Rejected
6824,2718,1412,83,Interviewing
6825,2718,1043,93,Offered
6826,2719,1282,98,Technical Test
6827,2720,1047,99,Offered
6828,2720,1213,73,Offered
6829,2720,2024,83,Offered
6830,2721,1099,77,Rejected
6831,2721,176,99,Offered
6832,2722,2065,77,Applied
6833,2722,1518,90,Technical Test
6834,2722,572,65,Applied
6835,2722,300,96,Applied
6836,2723,2014,72,Offered
6837,2724,827,67,Applied
6838,2725,1156,84,Interviewing
6839,2725,1686,89,Interviewing
6840,2725,437,99,Offered
6841,2726,1332,63,Interviewing
6842,2726,1266,63,Rejected
6843,2726,1789,79,Offered
6844,2726,1921,79,Interviewing
6845,2727,1180,83,Interviewing
6846,2728,1379,96,Technical Test
6847,2728,1586,94,Applied
6848,2728,322,86,Applied
6849,2729,97,78,Technical Test
6850,2729,1244,72,Applied
6851,2730,204,88,Interviewing
6852,2730,975,68,Technical Test
6853,2731,1246,90,Technical Test
6854,2731,487,98,Rejected
6855,2731,309,100,Technical Test
6856,2732,1010,99,Offered
6857,2732,1957,60,Offered
6858,2733,1777,61,Rejected
6859,2733,1146,92,Rejected
6860,2733,737,83,Rejected
6861,2734,441,71,Technical Test
6862,2735,884,68,Interviewing
6863,2736,1814,98,Rejected
6864,2736,1103,89,Applied
6865,2737,1616,80,Offered
6866,2737,1771,64,Applied
6867,2737,65,77,Interviewing
6868,2737,125,70,Applied
6869,2738,989,89,Interviewing
6870,2738,542,86,Rejected
6871,2739,737,66,Applied
6872,2739,1085,62,Offered
6873,2740,763,88,Technical Test
6874,2740,1398,62,Interviewing
