id,title,minExp,skills
96060acb-8659-40b1-a1a1-f0c19cadde70,"Product Marketing Technician",5,"{Postgres,React}"
2b9524f0-2b0e-43ec-977b-63372486e844,"Corporate Branding Analyst",4,"{React,Postgres}"
b97c577e-d332-45fe-a6b2-e84986748b42,"Chief Paradigm Executive",4,"{Postgres,Node}"
f796013d-2147-47ef-9606-10a005597d99,"Investor Solutions Producer",1,"{React,TypeScript}"
3f6ed0a1-2722-41df-a258-6ebd1923d2f7,"Lead Mobility Director",4,"{Node,React}"
8427ab7e-0124-41f2-ad85-6b73c71e9117,"Lead Metrics Executive",1,"{TypeScript,Postgres}"
c7870b6f-ccbd-4f95-a726-64bae78b2eea,"Chief Program Designer",3,"{Postgres,Node}"
5b6b6d6c-4cd5-4cd5-936e-3787626fe024,"Regional Data Manager",5,"{Postgres,Node}"
045b217e-3bb7-4b1b-8448-aabd02e3b3f4,"Global Identity Supervisor",1,"{Node,TypeScript}"
8798b04d-5b35-45bf-aa1a-ca1b68b9bd7f,"Lead Interactions Designer",1,"{Node,Postgres}"
826e857f-3b00-455b-915a-5d6dd1e446eb,"Human Interactions Liaison",5,"{TypeScript,Node}"
40f1e5da-f60a-4b07-8374-61a4a3257bba,"Dynamic Research Strategist",3,"{Postgres,React}"
443e138f-a2a4-4e29-a027-bfadeaf2ebfb,"Investor Mobility Technician",1,"{React,Postgres}"
c4f3a365-7d01-406c-9b9b-b8adb34a13d4,"Global Brand Planner",4,"{Postgres,Node}"
2ce1a6fa-21d9-4587-9844-2c6ee3bb9ae6,"Central Markets Orchestrator",1,"{Postgres,TypeScript}"
9f039ba7-3be4-4161-9621-d9b0eb8e2e1c,"Senior Implementation Designer",5,"{TypeScript,Postgres}"
719283c7-b5e3-4101-9489-9c3c1b802404,"Chief Tactics Officer",4,"{React,TypeScript}"
4f2b363f-4572-4dfe-b0ed-cb01f335e8d7,"National Division Specialist",2,"{React,Postgres}"
7d98b7c3-01f5-4514-bc9a-f7cc4ba6e1cd,"Lead Operations Designer",1,"{React,TypeScript}"
df746cd1-5566-4650-a037-05819e60d54e,"Principal Optimization Specialist",2,"{Postgres,React}"
11029045-b2ad-4e14-a346-1a6791b91284,"Future Branding Manager",5,"{React,Postgres}"
39934fbf-8c5e-4513-9f95-2c20fc6edc70,"Forward Configuration Executive",5,"{Node,React}"
e071f28b-2101-4eed-b387-2307f0a77da7,"Corporate Operations Liaison",4,"{Node,React}"
5fdd7b4d-b2b3-48f2-bc08-aa44ed34ed40,"Senior Brand Engineer",2,"{React,Node}"
ef42883c-1ba2-4a6b-885e-e5a8ee9bbb42,"National Infrastructure Director",3,"{TypeScript,Node}"
c7143edf-484f-4a31-96d8-72be312bfb72,"Dynamic Tactics Manager",3,"{React,Postgres}"
023cb320-2a01-48bb-b99e-3cf6f1e3160b,"District Branding Strategist",1,"{Postgres,Node}"
179c60e8-111b-4616-bfb1-472898a4d805,"International Interactions Officer",1,"{React,Node}"
fec61346-fc14-449d-9eca-4a7ab84def06,"Legacy Tactics Director",4,"{React,TypeScript}"
d80a1091-f0dd-4c87-9e45-a8358f324c8b,"Central Usability Representative",3,"{Postgres,Node}"
574153a7-2d76-4ec8-b999-d89c423320d5,"National Markets Developer",2,"{React,Postgres}"
6b7e92ae-17a1-4c1a-b2b5-98318b8dd8a6,"Internal Solutions Facilitator",5,"{Node,Postgres}"
e7ce885c-b4ce-4626-a00c-4016e9e325e3,"Future Research Designer",4,"{Postgres,TypeScript}"
e73c47f5-9876-4e5a-ad3b-525cbb452353,"Senior Paradigm Orchestrator",2,"{React,Postgres}"
dd7b13b7-9239-4192-a5fc-1a6fa7644957,"Human Research Manager",5,"{React,Postgres}"
dd55f547-e0f4-4ac3-b9e7-7e2a79482a6b,"Central Solutions Orchestrator",2,"{Node,TypeScript}"
01b7b14a-58e7-4b08-af86-dc1a0043cbb5,"Corporate Interactions Executive",2,"{React,TypeScript}"
e8b98248-cd5f-4d09-998e-0cb146b54a52,"Legacy Infrastructure Supervisor",3,"{Node,TypeScript}"
1c49c71b-f5fa-474b-9c24-0f66770f2daf,"Product Creative Strategist",1,"{Node,Postgres}"
04427203-e2c8-47b5-8aaf-ec2b74073e06,"International Metrics Agent",2,"{Postgres,Node}"
4f646ab7-067c-4db6-9d39-169c046cc84a,"Global Usability Designer",4,"{React,TypeScript}"
63ba8bb1-9485-4e52-adce-dff99484fbf9,"Investor Data Producer",4,"{TypeScript,React}"
f6260ea1-28ca-4eaf-bd0a-0fa32aa5defd,"District Program Liaison",1,"{TypeScript,Node}"
e7593361-d11f-4ba0-8596-da0ac13da9d2,"National Operations Analyst",2,"{Postgres,TypeScript}"
90af17b6-eebe-4a30-badc-02bba0543641,"International Infrastructure Agent",2,"{Postgres,React}"
5afe7b08-489b-497e-8c78-fe585678e194,"Central Assurance Manager",4,"{React,Postgres}"
e3923c43-f99b-486f-adf7-94cefd4143c4,"Customer Interactions Associate",4,"{Postgres,React}"
5b5ad943-4d73-4ecf-9e70-b652237b20f8,"Regional Intranet Architect",4,"{Node,TypeScript}"
66b06e9b-ee85-4a16-9ab7-c8e1af4bcc02,"Product Functionality Agent",1,"{React,Postgres}"
33a66408-5836-4831-8d5c-fc4f9870c497,"Principal Functionality Consultant",1,"{Node,React}"
e6a65b16-e31a-44a4-9084-d37bc840d2db,"Corporate Quality Developer",3,"{Node,React}"
7a6f01a4-23ed-4502-80dc-365fd0cfe306,"Principal Operations Facilitator",2,"{Node,React}"
77e543ae-55e1-45eb-ab63-05d10d69ad8e,"Principal Infrastructure Coordinator",2,"{Node,React}"
e8b7edea-5674-4f8e-b58d-c9509b81021a,"Global Metrics Orchestrator",1,"{Node,React}"
476ba64c-785e-495e-987b-d7a7ab0edbf9,"Future Mobility Director",4,"{TypeScript,Node}"
4aedf35a-f92d-4931-825c-418643d2f1c6,"Human Response Analyst",1,"{Node,React}"
05cd3d42-3844-455d-9f36-baba6ec97e33,"Forward Response Technician",5,"{React,TypeScript}"
c79d6d15-cc96-4652-96cf-0758d904ad67,"Direct Assurance Administrator",1,"{TypeScript,React}"
925a430f-3efe-4d9e-8d70-869328b28935,"Direct Configuration Architect",3,"{TypeScript,React}"
de5c7e9c-6c37-4e93-9aff-45beeaf210f2,"Direct Web Supervisor",4,"{Postgres,Node}"
7557b4dd-86f6-498f-bca1-13ad9f02b545,"Global Markets Assistant",4,"{React,TypeScript}"
c087e52c-eff6-4403-914e-d8bf6e97e823,"Investor Quality Producer",2,"{Node,TypeScript}"
cd0b89fd-20f8-4168-8cca-5aad01bc2bb4,"Internal Operations Coordinator",3,"{Postgres,React}"
489a2dc8-2100-4ef9-a514-a02be7b20630,"National Accounts Coordinator",1,"{React,Postgres}"
d21bf452-97eb-44b8-a728-bd0862b13177,"International Solutions Administrator",3,"{React,Postgres}"
6279a87b-67a2-401c-b674-a53b91c4bfe0,"Forward Data Designer",1,"{TypeScript,React}"
54a3d9f4-21c7-408a-b13a-9567734e5432,"Lead Infrastructure Coordinator",5,"{Node,TypeScript}"
ebe753d9-0bf0-4eca-8d94-4cfd6bf012d3,"Dynamic Division Strategist",1,"{Postgres,React}"
ff95ba07-9fdd-494f-a7f2-db0fb587ff20,"International Operations Producer",4,"{Node,React}"
550bea8e-ff42-4a00-a47b-96fb817178b0,"Central Paradigm Associate",1,"{React,TypeScript}"
77701b54-f4e7-4d43-a901-528af8478434,"Human Configuration Analyst",1,"{TypeScript,Node}"
205c5821-acc5-4898-86f5-5f3c384b4af4,"District Paradigm Specialist",2,"{Node,React}"
a7cab469-1ada-4cc1-94d6-9cc59ec7b2ee,"Lead Group Associate",4,"{TypeScript,Postgres}"
e0872306-0cee-4d47-9c07-93a61d620665,"Internal Interactions Orchestrator",4,"{TypeScript,React}"
30c26c4c-66d9-4cf7-9187-95c5d0b58874,"Regional Response Coordinator",3,"{Postgres,TypeScript}"
55998278-7614-4b2d-a729-7859e28c6413,"Investor Division Liaison",5,"{React,Node}"
ded21dbe-b976-4a28-b5c1-9d620452f34d,"Internal Group Designer",4,"{TypeScript,Postgres}"
1d806c4a-90e4-400d-868e-a15822122420,"Corporate Operations Strategist",2,"{Postgres,Node}"
39fdddbb-7029-456f-814c-9d6d0ee4a00e,"Corporate Optimization Consultant",2,"{Node,TypeScript}"
0088b5a9-71ed-4fdc-a583-490e37c5a6fb,"Legacy Division Analyst",1,"{Postgres,TypeScript}"
2728d981-4d2e-4fbb-bf19-761d45100646,"International Factors Agent",3,"{React,TypeScript}"
cdba5738-7fdc-4700-b56a-0087315dc392,"Investor Assurance Technician",1,"{Postgres,React}"
0be567bc-5132-4a4e-950a-4ea545293b5c,"Corporate Intranet Agent",2,"{Node,Postgres}"
98a8d0d8-36d9-4033-8d92-cb1fe692d5e4,"Global Intranet Strategist",1,"{Node,TypeScript}"
f267f276-ddb9-4df4-818d-e6554ed1c5b2,"District Creative Designer",4,"{React,TypeScript}"
3ec60d6f-0004-4242-9e89-10f692759bed,"Corporate Operations Assistant",5,"{TypeScript,Postgres}"
f06a42dc-c2eb-447a-b3f4-5865a70a0536,"District Data Producer",4,"{React,Postgres}"
333007ce-04aa-4724-bd1a-e9317ad4373d,"Forward Integration Orchestrator",1,"{Postgres,React}"
37b39e44-55fc-452e-b783-7b3de87732e7,"Dynamic Web Officer",4,"{React,TypeScript}"
214be965-69ee-4463-a932-58515e8cd91c,"Internal Functionality Facilitator",1,"{Postgres,Node}"
f85dfe26-e10e-480b-b5e1-da7576af3e8a,"International Communications Strategist",5,"{Postgres,Node}"
655f5eb8-6425-43f4-9759-a8a8d7da36fb,"Senior Applications Producer",1,"{Node,TypeScript}"
700f300c-4694-460b-884f-cf9b74581fff,"Forward Markets Facilitator",5,"{Node,TypeScript}"
33d48ac0-b5bc-4a08-b1d1-0a782e542353,"International Response Facilitator",2,"{Postgres,React}"
7396ed5c-4f1e-4746-a1d4-45ef0eaf5c12,"District Identity Executive",2,"{React,TypeScript}"
e982e108-11bd-4b4d-8e45-3814cc905433,"Regional Research Technician",5,"{TypeScript,React}"
30fa79e2-00f3-4e28-8155-c93ac135544c,"Customer Web Liaison",5,"{TypeScript,React}"
956f6628-7c2c-4e72-8997-ad0184d589de,"Senior Tactics Orchestrator",3,"{React,Node}"
0cb925e6-c29e-4f4f-9ed4-b16e5648bdae,"Internal Marketing Coordinator",5,"{Node,React}"
40f7f6ba-38a9-4dcd-901d-1c5684360a2c,"Legacy Functionality Orchestrator",4,"{React,TypeScript}"
e07a09b4-ccf5-484e-a45d-05590f583a43,"Internal Implementation Technician",5,"{Postgres,TypeScript}"
72e353bb-e0d5-463a-a352-e924236bae12,"Future Branding Representative",5,"{TypeScript,Postgres}"
816f2339-043d-4fc5-9d3a-77257530d5d2,"Dynamic Usability Liaison",2,"{React,Postgres}"
a228c2cf-34fd-4c80-9bfa-61ffb16343af,"District Program Supervisor",5,"{React,Node}"
48392e95-ce59-4776-a869-29717926dc96,"Product Assurance Supervisor",4,"{TypeScript,React}"
42dfdb60-4309-424c-92d5-4e371aeed964,"Future Research Facilitator",3,"{Postgres,React}"
e9af0da3-3328-49e8-9637-3020db4cb497,"Dynamic Identity Officer",2,"{React,Node}"
8ad44cd5-d744-40bd-8e77-01e98c7f9658,"Regional Research Associate",3,"{Postgres,Node}"
dcab7fa6-522c-48b7-82b4-aa3f768fd25f,"Forward Research Technician",5,"{React,Node}"
37dbc37f-d2e5-487d-b324-503fdda1ed3d,"Chief Optimization Consultant",4,"{Node,TypeScript}"
56941767-e005-4ff2-856c-f9eca1e3c8cf,"District Intranet Manager",1,"{Node,React}"
93b8adef-7225-4ba0-9891-f00d54fedc7a,"Customer Tactics Analyst",3,"{Postgres,TypeScript}"
726b072b-42bb-4ae1-a1fc-b46d87864f93,"Dynamic Solutions Developer",2,"{React,Postgres}"
d6fda570-df01-41c0-98dc-4d57efb45b86,"National Accountability Liaison",3,"{Node,TypeScript}"
aaff3f90-fccf-491f-b0d8-d1a63b3416e8,"Investor Intranet Supervisor",5,"{TypeScript,Node}"
73abc1e4-98e6-42da-adec-4630c210558a,"Legacy Usability Orchestrator",2,"{React,Node}"
100cd1e9-f93f-41d1-bd32-183d7c73149b,"Regional Communications Assistant",3,"{Node,Postgres}"
e14648bf-98fb-476b-b4af-5b634167af8c,"Dynamic Creative Officer",4,"{Postgres,Node}"
b3ed465f-47e2-49f2-bc66-dd83b5c1e285,"Direct Paradigm Assistant",4,"{Node,React}"
58013574-e48d-464d-8ed7-08666d73cac0,"Legacy Security Manager",4,"{TypeScript,Postgres}"
8665af84-b55d-42ae-aed4-e6917c3bcebd,"Future Accounts Agent",1,"{Node,TypeScript}"
06afd9b9-3cae-43ae-a8c3-d1fcc1c09132,"Senior Operations Specialist",3,"{Node,React}"
72e46aed-5401-418c-8bc0-ea12fd9adb30,"Principal Creative Planner",4,"{Postgres,Node}"
8f064221-1542-4f96-8510-990b8dbb426b,"Dynamic Tactics Developer",5,"{TypeScript,Postgres}"
98b8c149-cc55-4b06-8f81-b5f3124cc65d,"Senior Usability Analyst",4,"{Node,TypeScript}"
5054741a-f377-4228-aa23-d7469370755a,"Forward Implementation Planner",4,"{Node,React}"
934e15bc-0be3-4768-97b9-6f3cc5b4fde1,"International Web Technician",2,"{Node,TypeScript}"
1f98e1a5-9b4e-41ca-b031-2dbcb8787de0,"Future Applications Consultant",4,"{Postgres,React}"
4bf130fe-9ddf-40e8-adb3-c93a8942fb94,"Future Intranet Executive",2,"{TypeScript,Node}"
e2de548d-5704-4af5-95bb-442b877ca528,"Direct Data Architect",2,"{Node,TypeScript}"
f77a382e-6b9a-4834-916c-7c480cd7a7a8,"Dynamic Optimization Supervisor",4,"{Postgres,React}"
a363227a-3761-467e-b3cb-1c79f8f82220,"Dynamic Metrics Representative",1,"{React,Node}"
79c4a8e1-e220-4948-bb8d-b0b0aed31843,"District Directives Facilitator",5,"{Node,React}"
815a06fc-e566-409b-b006-aa6710663d98,"Customer Research Administrator",4,"{TypeScript,Postgres}"
3bb31b02-ce99-4449-b0d0-cb05ba03d012,"International Security Representative",2,"{TypeScript,Postgres}"
5e66219e-06a9-4022-8b1d-6ba424b1defb,"Direct Applications Director",3,"{Postgres,Node}"
f1843e91-c706-422c-8668-ef23309e1c0c,"Human Markets Administrator",2,"{React,Node}"
83348046-6db5-4c9e-978e-aa238ff1c7fb,"Internal Group Engineer",5,"{Postgres,React}"
d1d34ed0-02bb-4b4b-81d5-d7d97e38c8e9,"National Branding Engineer",5,"{TypeScript,React}"
2c8c6c0e-d623-4c11-80c2-2d4c0150bf67,"Principal Research Manager",3,"{Postgres,Node}"
0a8c6bb7-5a16-4ae1-b8cb-8d938873aea1,"Internal Applications Manager",5,"{React,Postgres}"
58c7affb-17b9-49d9-9c84-de1fee822b3c,"Human Research Orchestrator",5,"{Node,Postgres}"
b116d148-97cc-47e3-9f78-2bbd8f0c0e84,"Product Applications Facilitator",3,"{Node,React}"
8e3139b8-5d51-4ede-9098-6c8ed2e1b061,"Product Solutions Liaison",1,"{Postgres,TypeScript}"
5d2f856a-2d9e-4de4-b531-79d54e36ab09,"Corporate Interactions Executive",2,"{Postgres,Node}"
043a2ffd-89dc-4d8a-86be-0aeac5a9e98c,"Future Accounts Agent",3,"{Node,Postgres}"
8d7d34a8-d3d7-4d8b-a2ba-1ba43582bdc1,"Senior Implementation Analyst",1,"{TypeScript,Postgres}"
a10f3047-a36e-4aa4-9d7c-b34497cfe8d8,"National Infrastructure Manager",1,"{React,TypeScript}"
2e4823ae-efa1-4d3c-8298-9c7fd6678e75,"Investor Optimization Technician",1,"{TypeScript,Postgres}"
c8da6c6e-c1c2-4b34-bd09-a9ff7a610549,"Future Usability Engineer",3,"{Node,React}"
a66fdfca-b61e-427f-9ad0-0c5787347a45,"Human Integration Developer",1,"{TypeScript,Node}"
72c9ce6e-8f81-473c-9d55-14fcb1d3895e,"Corporate Program Liaison",3,"{TypeScript,React}"
f543a514-efa9-4803-aa4b-84d52ade4de7,"Customer Research Manager",3,"{React,TypeScript}"
9e974c55-5d42-4da9-8370-77020d0eb8ff,"Future Accounts Liaison",5,"{Node,Postgres}"
b3a10c55-5021-4419-a72d-8690195da94c,"National Research Consultant",1,"{React,TypeScript}"
2e5d384e-0d40-40c1-8a5b-5004ac834e0a,"Direct Response Strategist",5,"{React,Postgres}"
9c23d6d4-d13e-4a11-8723-8290fafc6e54,"National Assurance Director",2,"{Postgres,Node}"
d90a6aef-9124-4a37-bfac-9f27ce372eb1,"District Directives Agent",1,"{Postgres,Node}"
1b77cc2a-11c0-47b1-b648-bb61f996bd3e,"Central Research Designer",5,"{React,Postgres}"
c0951024-b8fd-43b0-8259-03dfa07b4a13,"Corporate Accountability Coordinator",4,"{Node,React}"
14b4598f-ea86-48e3-bb06-42201dce71e2,"Product Metrics Developer",2,"{Node,TypeScript}"
25181fc6-411f-4806-bb55-d40ea6e85ded,"Direct Branding Manager",3,"{React,Postgres}"
4744eb7a-c52e-4a9d-98c1-fca45b94320b,"Corporate Program Administrator",5,"{React,TypeScript}"
715769e1-e663-4227-b9ad-c6cb116bbecf,"Internal Markets Officer",3,"{Node,Postgres}"
165470e6-ccb9-4cee-92ae-bc3727b47718,"Future Configuration Orchestrator",1,"{Postgres,TypeScript}"
354c3df3-f36f-481a-95d0-f97d5076c9b3,"Product Group Director",3,"{TypeScript,Postgres}"
34bc4f7f-d72c-48c3-babe-6b690029cf5e,"Chief Usability Executive",4,"{TypeScript,React}"
dc16f304-f8d8-480b-8164-6e33ca11edfe,"Human Research Liaison",1,"{Postgres,TypeScript}"
6fdff410-3f29-4d8a-a134-3a562df12db6,"Direct Data Technician",5,"{Node,Postgres}"
ac2444f6-46b3-41c6-a6aa-6f96d5627d05,"Product Response Assistant",2,"{Node,Postgres}"
8e35b8f3-aaf4-4a7d-a326-e2e798f4f84c,"National Implementation Facilitator",4,"{React,Node}"
12d3b879-bed5-4aad-a92c-7015443d84fa,"Direct Directives Coordinator",4,"{React,Node}"
dba35475-c4ab-4b0b-acc3-2bed520a4b17,"Global Accountability Supervisor",2,"{Postgres,Node}"
a1c278a7-0b13-45af-8985-d4aa5d8d5eab,"Forward Configuration Officer",3,"{React,Node}"
6331dac0-b1bc-4e04-9249-0ecbb08697ed,"Corporate Applications Agent",4,"{Postgres,React}"
85b5a518-fbfe-4cd3-91b0-984a9ad2df28,"Dynamic Metrics Associate",2,"{Postgres,Node}"
d4d589b2-047a-48ff-b732-b85a1d85890f,"Forward Accountability Assistant",1,"{Node,Postgres}"
0e60e698-f508-40e0-bbb6-b6fefc051cf4,"Principal Infrastructure Facilitator",5,"{React,Postgres}"
5fcf2752-749a-4bd1-81dc-164357075b8d,"Future Response Agent",5,"{React,Node}"
d82bf7fb-08fa-48da-86a2-656c43d006c8,"International Program Technician",3,"{Node,React}"
7e279b4e-64c6-4260-9eb6-39d8771a581d,"Chief Group Manager",2,"{Node,Postgres}"
260e934e-8709-4276-a064-9746982f6aac,"Product Functionality Agent",5,"{Postgres,React}"
72919bf3-e2bf-45fb-9c6e-8d5bd455f18c,"Customer Implementation Architect",2,"{Node,React}"
2350a8ac-864c-4365-98d0-d158351f329d,"Product Data Orchestrator",1,"{Postgres,TypeScript}"
72817d31-65d7-4aad-b443-2f69ebee99e6,"Dynamic Assurance Planner",5,"{TypeScript,Node}"
0d79b13b-5180-468c-b50a-ce1144f2a1c6,"Customer Optimization Producer",2,"{TypeScript,Node}"
0277d954-fbef-4778-8bad-708f5578e7d3,"Central Web Coordinator",2,"{Node,React}"
ae044337-9192-410c-a967-7fc5d4c9d65f,"Internal Integration Developer",2,"{React,Postgres}"
6ab12e81-145b-4526-a5ed-a68bfd2d497b,"International Research Supervisor",5,"{Postgres,Node}"
4770e6f7-532f-47a3-9c4c-ca47451deaad,"Investor Applications Agent",2,"{TypeScript,Postgres}"
11498126-b110-4f3f-94af-16815453baea,"Future Branding Facilitator",3,"{React,TypeScript}"
2b2dbb4a-7298-4960-b6a9-61d0e3ca8166,"National Identity Producer",2,"{Node,React}"
de6b8ae0-35eb-4e3f-b363-a10c7420d891,"Legacy Usability Associate",4,"{TypeScript,Node}"
240e39be-d24f-47a7-972a-8c3b0f3dd4d0,"Direct Response Agent",4,"{Postgres,React}"
ae83746e-3600-48a0-83ba-726845e31fdc,"Human Paradigm Agent",3,"{React,Postgres}"
b0df5c94-2494-4a36-b2af-f33975e31e60,"Customer Tactics Engineer",1,"{React,Node}"
4570a051-b4f5-4d70-b623-73b848db1db1,"Principal Web Architect",4,"{Postgres,React}"
53af00ae-f17a-419c-935c-9a0145ac8806,"Future Intranet Engineer",2,"{Postgres,Node}"
93785683-fa95-442c-9e8d-570eabaa7462,"Dynamic Solutions Developer",4,"{React,TypeScript}"
9b24ad64-2f70-4fc2-bf7d-2e735e0fed97,"Chief Web Agent",3,"{React,Node}"
fa6f2bfa-d371-400d-981f-3933a586e0f6,"Dynamic Interactions Liaison",3,"{Postgres,TypeScript}"
b4f00cbb-e8a7-478f-96f8-338c43a2e285,"District Communications Analyst",1,"{React,TypeScript}"
516c91af-4016-4dad-b84f-f382e345a475,"Product Brand Strategist",4,"{Node,Postgres}"
4979848b-d187-49bf-9eec-950929ccdc00,"Direct Security Agent",2,"{React,Node}"
3f62e6d8-7b59-42d9-9f13-5ac2586c0666,"Human Optimization Architect",5,"{Postgres,Node}"
3560e36f-b991-4035-b061-e5e9438b7bac,"Forward Directives Officer",4,"{Node,Postgres}"
49a67c34-848d-4c2a-b304-3e9b4f8e654b,"Corporate Identity Facilitator",4,"{Postgres,Node}"
ae9656fd-3536-4ff5-9bf1-fb45b808431d,"Global Quality Technician",4,"{Postgres,TypeScript}"
934850b5-68f6-4c5f-8f3c-865d7b941ef0,"Direct Solutions Strategist",3,"{React,Postgres}"
af499032-a4d4-4a17-933d-0572ee1ed154,"District Directives Orchestrator",4,"{React,TypeScript}"
28de36b3-fbee-40b3-b345-eaa5b2d4e385,"Regional Group Manager",3,"{React,Postgres}"
f4d60686-81f9-400b-b8aa-f34db886bda0,"Central Infrastructure Specialist",5,"{Node,React}"
8af2a305-2d62-41e0-94c8-4e88c873fa90,"Product Assurance Designer",1,"{Node,React}"
4000d7ba-4ec3-442f-a484-d58a66ea5b46,"Dynamic Tactics Engineer",1,"{React,Postgres}"
134177d3-2fdd-4dae-9980-b9f0afead78d,"Product Group Consultant",1,"{React,Node}"
f60d6030-4dc4-4c39-acac-cd9231e18819,"Product Directives Engineer",4,"{React,Node}"
7138d131-f9b2-46be-92e4-0263673e6f50,"Legacy Accountability Analyst",4,"{Node,TypeScript}"
d35a0eb6-641e-4dc8-9c23-8a53b72b2170,"Global Applications Specialist",1,"{React,TypeScript}"
aeef51e5-9b3d-4e5d-b076-856feb1682e5,"Future Program Officer",4,"{Node,TypeScript}"
6ccd5f91-ca23-4072-b124-406a3f336cf8,"Chief Paradigm Assistant",5,"{React,Postgres}"
0b71127e-25b8-4fc0-8234-17766c077f4f,"Regional Accounts Strategist",2,"{React,Postgres}"
da7021ec-18b5-4f38-b5b2-13db267945b4,"Global Implementation Developer",4,"{Node,TypeScript}"
70b689cc-e48b-4c49-b717-46718d60c3d7,"Human Applications Strategist",5,"{React,Postgres}"
8f38bcd6-4181-457d-a411-6cb978c0358d,"Lead Interactions Analyst",5,"{Node,Postgres}"
ad57a6ea-3269-4423-bbd7-d7f1f247368c,"Customer Communications Representative",4,"{React,Node}"
400a8e12-a370-4b9b-a87e-18ed4ad17042,"Senior Integration Associate",5,"{Node,Postgres}"
ca39984c-853d-4e1b-a710-3feace9b0f92,"Senior Security Architect",2,"{TypeScript,Node}"
9081796b-fc46-4707-88f2-4ff336c0d161,"Future Accountability Director",3,"{React,TypeScript}"
4d91d5ab-e31c-4963-a398-313ee4552f08,"Future Web Director",3,"{React,Postgres}"
b0aaa8cd-3bb8-41d5-b5c1-0666c2f0b55c,"Dynamic Implementation Planner",3,"{Postgres,React}"
f8099c74-7308-4332-9232-401193aff384,"Legacy Operations Producer",5,"{Node,React}"
eadf2e08-87d3-49ac-a3ad-3809481eb6f4,"Internal Infrastructure Strategist",2,"{TypeScript,Node}"
aed4d983-2a63-4c22-a9d8-29e0f1d0a50b,"International Integration Specialist",3,"{React,TypeScript}"
8299e7ac-b6a1-496b-bda7-9bb360674343,"Human Brand Manager",3,"{TypeScript,Node}"
e7a53ebf-f2db-473e-908c-b4c381a1c2b3,"Corporate Usability Officer",3,"{Postgres,Node}"
da3893de-ad02-430f-82cc-803649e77ca3,"Principal Brand Analyst",1,"{Postgres,Node}"
4a819c88-96a0-4da7-b9fc-08f0a6f99a55,"District Communications Producer",4,"{React,Postgres}"
877c8715-e71f-4ad4-b065-dc1d65886f74,"National Branding Planner",1,"{Node,Postgres}"
f28707c0-55cc-47a7-ad5e-57e49b21fa8a,"Product Infrastructure Administrator",5,"{Postgres,Node}"
8e98df05-428c-42be-984b-d8b219dff9fb,"Internal Security Designer",4,"{Node,TypeScript}"
6435ed0d-d240-47eb-a9d4-ad9589d212d1,"Investor Tactics Developer",4,"{Postgres,Node}"
e566a392-6d98-419c-8bf2-61536951c106,"Human Paradigm Agent",4,"{Postgres,React}"
b7326b20-44ae-4ef1-9262-ba984dd26232,"Central Markets Executive",3,"{React,Node}"
372f32ba-7a67-4e61-bd0a-4edd7b0644f0,"Investor Operations Representative",4,"{TypeScript,React}"
116f9dbb-c2b7-4692-992f-a3cd3ce87135,"Chief Tactics Strategist",2,"{Node,TypeScript}"
25190932-a09f-408c-9d66-f3f9812e8d64,"Internal Operations Orchestrator",2,"{Postgres,TypeScript}"
71bffd48-541f-48d9-a96d-3a4d2f0acd28,"Direct Program Director",2,"{TypeScript,Node}"
9a9b6909-d1d1-475d-93a4-2839be03f91f,"Corporate Program Producer",2,"{Node,React}"
46938d1e-137e-4710-a11a-11d6f141396b,"National Metrics Coordinator",3,"{TypeScript,Node}"
41680710-4ace-4333-b442-5ebceb05c6c3,"Principal Optimization Technician",2,"{React,Postgres}"
96141253-cc28-456d-b878-f9ea4a0961ba,"Lead Optimization Developer",2,"{Node,React}"
98fdecc3-4d7b-4c94-bdf0-2b72d3136091,"Product Configuration Architect",2,"{React,Node}"
d9c2b5fc-5277-425d-88ee-16e0d74b7c8e,"Global Identity Director",3,"{TypeScript,Node}"
c82f8929-69f7-4a29-aa1a-cdf45aab04b0,"Chief Security Consultant",3,"{Postgres,TypeScript}"
382a573c-b18c-47c6-b7f3-eab9e7312e65,"Global Tactics Director",3,"{React,TypeScript}"
3e9eaf16-defd-4215-8b5b-281d1544106a,"District Identity Consultant",4,"{Postgres,Node}"
dfd4e5a2-28e1-4233-95e7-5ed85eb2ec0f,"International Paradigm Officer",5,"{Postgres,Node}"
2b15021d-d3b8-4147-adb5-5f6e7887a3ca,"Chief Optimization Assistant",2,"{React,Node}"
c4dc1d2d-615c-431f-9365-0998f4e13c7a,"National Accounts Liaison",2,"{React,Postgres}"
3b6e9231-fe3e-493e-bf3e-83e0f908e437,"Legacy Division Coordinator",3,"{Postgres,TypeScript}"
35394192-a789-4a3b-8a45-d094496a9dc0,"Corporate Solutions Director",5,"{Postgres,Node}"
fe99ea9f-f6d6-41f9-b561-6b5d0a6aa5be,"Internal Solutions Agent",3,"{React,TypeScript}"
069b64de-d0e0-4b34-b25c-6675f8c04518,"Investor Assurance Associate",4,"{Postgres,React}"
c962e2d4-9351-464a-b920-bc0a5e44fc14,"Product Identity Agent",3,"{Postgres,TypeScript}"
2fc40b82-de45-4fb6-b3d2-a5a2ef8e4e13,"Forward Marketing Analyst",5,"{TypeScript,Postgres}"
6af7ce83-b7bb-44df-9d5d-cbef68ae4b0d,"Internal Markets Developer",1,"{TypeScript,Node}"
